,Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11980,ENSMUSG00000054405,Dnajc8,6621.28695,0.672892468,0.623891888,1.078540178,0.280792762,0.832165989
5638,ENSMUSG00000028804,Csmd2,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
8660,ENSMUSG00000037386,Rims2,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
10759,ENSMUSG00000046178,Nxph1,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
12479,ENSMUSG00000058441,Panx2,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
13498,ENSMUSG00000068154,Insm1,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
17645,ENSMUSG00000101959,Ldhal6b,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
18213,ENSMUSG00000104052,Gm38125,5.101439093,-5.167980268,4.791906014,-1.078481141,0.280819093,0.832165989
12088,ENSMUSG00000055128,Cgrrf1,330.6485563,1.006870787,0.933711005,1.078353775,0.280875908,0.832165989
7478,ENSMUSG00000033016,Nfatc1,732.3594601,-0.935381783,0.86756957,-1.078163429,0.280960829,0.832165989
2834,ENSMUSG00000022013,Dnajc15,693.109442,0.653933552,0.6065286,1.078157819,0.280963332,0.832165989
17246,ENSMUSG00000097902,Gm26531,4.465660317,-4.978634223,4.61795351,-1.078104016,0.28098734,0.832165989
13225,ENSMUSG00000064637,Snora20,108.7481521,2.638629809,2.447520631,1.078082765,0.280996822,0.832165989
10216,ENSMUSG00000042784,Muc1,15.86950257,-2.689209825,2.494793251,-1.077928932,0.281065473,0.832165989
4498,ENSMUSG00000026333,Gin1,349.4301194,0.795910205,0.738445821,1.07781801,0.281114981,0.832165989
1412,ENSMUSG00000016256,Ctsz,1928.458498,0.682939632,0.633686165,1.077725331,0.281156351,0.832165989
7103,ENSMUSG00000032077,Bud13,385.5371869,-0.744762103,0.691083449,-1.077673188,0.281179628,0.832165989
2275,ENSMUSG00000020790,Ankfy1,4559.245064,0.846266444,0.78539241,1.077507795,0.28125347,0.832165989
6333,ENSMUSG00000030346,Rad51ap1,1442.547808,0.666939185,0.619012691,1.077424089,0.281290847,0.832165989
1052,ENSMUSG00000009640,Dmap1,525.8048055,0.718816213,0.667190836,1.077377228,0.281311773,0.832165989
9486,ENSMUSG00000040016,Ptger3,542.9178225,-1.153038719,1.070524676,-1.077078133,0.281445361,0.832165989
393,ENSMUSG00000002733,Plekha3,558.0949403,-0.776292894,0.720796064,-1.076993803,0.281483034,0.832165989
18148,ENSMUSG00000103857,Gm37249,69.35487517,2.943065193,2.733274814,1.076754221,0.281590082,0.832165989
3174,ENSMUSG00000022718,Dgcr8,2646.472548,0.739061207,0.68638903,1.076738081,0.281597295,0.832165989
8462,ENSMUSG00000036752,Tubb4b,9373.347295,0.625201743,0.580672841,1.076685009,0.281621012,0.832165989
5789,ENSMUSG00000029095,Ablim2,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
6185,ENSMUSG00000030048,Gkn3,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
7663,ENSMUSG00000033765,Calm4,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
12003,ENSMUSG00000054555,Adam12,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
12241,ENSMUSG00000056313,Tcim,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
12871,ENSMUSG00000061825,Ces2c,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
15519,ENSMUSG00000085167,Gm12063,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
16234,ENSMUSG00000090122,Kcne1l,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
17362,ENSMUSG00000099025,Gm27162,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
17481,ENSMUSG00000100253,1700020N18Rik,5.049604658,-5.158295731,4.791954181,-1.076449301,0.281726363,0.832165989
5793,ENSMUSG00000029102,Hgfac,15.45436931,-2.642331274,2.454883647,-1.076357031,0.281767612,0.832165989
387,ENSMUSG00000002679,Med6,942.5988114,0.698222698,0.648721,1.076306606,0.281790155,0.832165989
6368,ENSMUSG00000030452,Nipa2,1368.169136,0.825201232,0.766825313,1.07612675,0.281870574,0.832180769
5187,ENSMUSG00000027848,Olfml3,123.3141185,1.759599862,1.635188634,1.076083716,0.281889818,0.832180769
9015,ENSMUSG00000038502,Ptov1,362.4766439,-0.846631661,0.786960288,-1.075825139,0.282005467,0.832268931
13725,ENSMUSG00000070476,Fam217b,273.2354056,-0.96537285,0.89734905,-1.075805284,0.282014349,0.832268931
14483,ENSMUSG00000077704,Snord89,20.63760283,-3.13346251,2.913093336,-1.075647825,0.28208479,0.832337114
8493,ENSMUSG00000036863,Syde2,701.7569693,-1.136009143,1.056432215,-1.075326108,0.282228751,0.83262217
4825,ENSMUSG00000026994,Galnt3,253.9787663,1.430014349,1.330164344,1.075065916,0.282345218,0.832787491
14774,ENSMUSG00000079610,Ankrd39,120.3341571,-1.116987988,1.039113308,-1.074943396,0.282400072,0.832787491
2467,ENSMUSG00000021189,Atxn3,3956.181765,0.686117105,0.638404515,1.074737238,0.282492387,0.832787491
9814,ENSMUSG00000041216,Clvs1,9.633711758,3.09881936,2.883635514,1.074622415,0.282543812,0.832787491
17534,ENSMUSG00000100768,Gm29055,75.02554657,-1.619418161,1.506987427,-1.074606285,0.282551037,0.832787491
5830,ENSMUSG00000029173,Sepsecs,1375.947566,0.773251354,0.719713425,1.074387843,0.282648889,0.832787491
6211,ENSMUSG00000030094,Xpc,4007.832093,-0.694379698,0.646343131,-1.074320533,0.282679045,0.832787491
3237,ENSMUSG00000022837,Iqcb1,736.995021,-1.060532044,0.987232965,-1.074246993,0.282711995,0.832787491
10455,ENSMUSG00000044337,Ackr3,35.82571337,3.529550652,3.286270482,1.07402926,0.282809568,0.832787491
9470,ENSMUSG00000039976,Tbc1d16,323.9268616,-1.303152357,1.213349251,-1.074012579,0.282817044,0.832787491
6334,ENSMUSG00000030347,D6Wsu163e,912.3744562,0.662406822,0.616794223,1.07395108,0.282844608,0.832787491
12422,ENSMUSG00000057894,Zfp329,614.3421695,-0.921787944,0.858343104,-1.073915477,0.282860566,0.832787491
7149,ENSMUSG00000032198,Dock6,67.15313651,-1.605376966,1.495062466,-1.07378588,0.28291866,0.832787491
14109,ENSMUSG00000073795,Spef1l,25.01971834,2.748260722,2.559567571,1.073720715,0.282947874,0.832787491
11636,ENSMUSG00000051786,Tubgcp6,1220.362619,0.707662209,0.659372986,1.073235064,0.283165662,0.832874774
15011,ENSMUSG00000081816,Gm15528,5.01204022,-5.142558128,4.792033146,-1.073147445,0.283204966,0.832874774
6992,ENSMUSG00000031860,Pbx4,126.3648589,-1.704307479,1.588156708,-1.073135586,0.283210287,0.832874774
9333,ENSMUSG00000039512,Uhrf1bp1,1133.580482,0.660021835,0.615164755,1.072918807,0.283307547,0.832874774
2537,ENSMUSG00000021339,Mrs2,241.8807605,0.797148462,0.743086872,1.072752718,0.28338208,0.832874774
6061,ENSMUSG00000029655,N4bp2l2,7908.429912,0.810080467,0.755230985,1.072626101,0.283438909,0.832874774
7788,ENSMUSG00000034205,Loxl2,26.98772598,3.719520275,3.4679652,1.072536793,0.283478997,0.832874774
16144,ENSMUSG00000089774,Slc5a3,869.6910722,-1.030718718,0.961048931,-1.072493485,0.283498439,0.832874774
13695,ENSMUSG00000070327,Rnf213,18546.38638,0.950826755,0.886720497,1.072295902,0.283587147,0.832874774
10509,ENSMUSG00000044636,Csrnp2,175.6774009,-0.931870789,0.869106291,-1.072217286,0.283622448,0.832874774
5128,ENSMUSG00000027690,Slc2a2,4.511310309,-4.994749568,4.65864345,-1.072146779,0.283654111,0.832874774
10410,ENSMUSG00000044122,Proca1,4.511310309,-4.994749568,4.65864345,-1.072146779,0.283654111,0.832874774
9447,ENSMUSG00000039901,Armh3,319.5108745,-1.007462391,0.939902417,-1.071879775,0.283774036,0.832874774
504,ENSMUSG00000003458,Ncstn,894.3092159,0.787199964,0.734468269,1.071795743,0.283811786,0.832874774
11707,ENSMUSG00000052373,Mpp3,4.477548093,-4.983631334,4.650081742,-1.071729834,0.283841397,0.832874774
1382,ENSMUSG00000015932,Dstn,5488.772733,1.07296211,1.001193334,1.071683234,0.283862334,0.832874774
12781,ENSMUSG00000060992,Copz1,1519.511661,0.899117945,0.83899596,1.071659445,0.283873023,0.832874774
11191,ENSMUSG00000048865,Arhgap30,5372.560903,-0.595471424,0.555668076,-1.071631517,0.283885572,0.832874774
9409,ENSMUSG00000039768,Dnajc11,2425.893511,0.725612842,0.677159156,1.071554353,0.283920245,0.832874774
2813,ENSMUSG00000021969,Zdhhc20,1970.250691,-0.717775794,0.669851902,-1.07154401,0.283924893,0.832874774
11247,ENSMUSG00000049299,Trappc1,456.72215,0.688949911,0.643182585,1.071157594,0.284098575,0.83306174
10842,ENSMUSG00000046718,Bst2,315.8915715,-0.872801667,0.814860776,-1.071105265,0.284122101,0.83306174
5012,ENSMUSG00000027428,Rbbp9,345.6380815,-0.767452398,0.716518004,-1.071085993,0.284130766,0.83306174
5741,ENSMUSG00000029003,Mad2l2,111.3275291,1.08772516,1.015886387,1.070715362,0.284297434,0.833367693
16057,ENSMUSG00000087611,4930458D05Rik,4.545072525,-5.005767752,4.675477262,-1.07064316,0.284329909,0.833367693
11441,ENSMUSG00000050550,Gm11868,29.80480195,1.661047547,1.551645384,1.070507194,0.284391072,0.833408038
11273,ENSMUSG00000049477,Gm8508,5.40204242,5.119416151,4.782907806,1.070356436,0.284458901,0.833467897
15468,ENSMUSG00000084915,C230037L18Rik,10.51528446,-2.942951081,2.750841909,-1.0698365,0.28469291,0.833625653
2892,ENSMUSG00000022131,Gpr180,175.3862622,-0.881096315,0.823752159,-1.069613361,0.284793379,0.833625653
1890,ENSMUSG00000020059,Sycp3,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
2396,ENSMUSG00000021032,Ngb,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
3090,ENSMUSG00000022548,Apod,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
4427,ENSMUSG00000026175,Vil1,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
4703,ENSMUSG00000026770,Il2ra,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
11553,ENSMUSG00000051279,Gdf6,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
14268,ENSMUSG00000074766,Ism1,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
16932,ENSMUSG00000096957,E230013L22Rik,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
17792,ENSMUSG00000102617,Gm37842,4.926443568,-5.122735732,4.792133838,-1.068988452,0.285074873,0.833625653
10270,ENSMUSG00000043192,Gpi-ps,116.6948857,1.071582383,1.002495076,1.068915358,0.285107811,0.833625653
17812,ENSMUSG00000102691,Gm37780,55.42138017,-1.362468899,1.27468378,-1.068868154,0.285129084,0.833625653
676,ENSMUSG00000005034,Prkacb,5414.388966,-0.812148848,0.760097376,-1.068480005,0.285304045,0.833998508
16009,ENSMUSG00000087368,BC065397,76.57849105,-1.70488248,1.595922658,-1.068273874,0.28539699,0.834131529
10836,ENSMUSG00000046679,C87436,691.3805183,0.686972808,0.643242635,1.067983946,0.285527754,0.83437502
10190,ENSMUSG00000042688,Mapk6,2348.739521,-0.92851409,0.869575483,-1.067778597,0.285620395,0.834504317
11128,ENSMUSG00000048458,Inka2,4.892681352,-5.112610131,4.788880042,-1.067600376,0.285700814,0.834504317
1626,ENSMUSG00000018570,2810408A11Rik,145.9097556,-1.041958683,0.976109187,-1.067461199,0.285763626,0.834504317
3042,ENSMUSG00000022452,Smdt1,430.8509446,0.708551641,0.663915861,1.067231079,0.285867502,0.834504317
6015,ENSMUSG00000029570,Lfng,412.7396219,-0.73900371,0.692457675,-1.0672186,0.285873136,0.834504317
14243,ENSMUSG00000074634,Tmem267,50.26410864,1.516891569,1.421408761,1.067174771,0.285892923,0.834504317
2817,ENSMUSG00000021975,Ints9,658.1961197,0.861506928,0.807297139,1.067149735,0.285904226,0.834504317
15583,ENSMUSG00000085442,Gm3362,53.1323774,-2.137555566,2.005096738,-1.066061066,0.286396038,0.834778294
7614,ENSMUSG00000033577,Myo6,247.4525803,-0.772688601,0.724846864,-1.066002544,0.286422492,0.834778294
7484,ENSMUSG00000033031,Cip2a,3194.991689,0.622303768,0.583786808,1.065977785,0.286433684,0.834778294
2386,ENSMUSG00000021009,Ptpn21,262.6807849,-0.777708852,0.729623032,-1.065905019,0.28646658,0.834778294
2239,ENSMUSG00000020718,Polg2,646.2686467,0.981277129,0.920817824,1.065658269,0.286578148,0.834778294
5564,ENSMUSG00000028655,Mfsd2a,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
6119,ENSMUSG00000029797,Sspo,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
9313,ENSMUSG00000039438,Ttc36,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
11159,ENSMUSG00000048655,Ccdc169,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
13293,ENSMUSG00000065750,Gm23346,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
14977,ENSMUSG00000081648,Gm13423,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
16532,ENSMUSG00000092474,Gm20478,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
17518,ENSMUSG00000100599,1700120C14Rik,4.888879131,-5.106472658,4.792217486,-1.06557615,0.286615285,0.834778294
10138,ENSMUSG00000042508,Dmtf1,2520.790845,-0.650626493,0.610737917,-1.065312099,0.286734719,0.834877517
12811,ENSMUSG00000061288,Taok3,4155.051655,0.591105857,0.554889268,1.065268138,0.286754607,0.834877517
17526,ENSMUSG00000100691,2010320M18Rik,67.4450295,-1.279997306,1.201725373,-1.065132962,0.286815765,0.834877517
5746,ENSMUSG00000029012,Orc5,983.3378308,0.635728737,0.596890017,1.06506847,0.286844946,0.834877517
11620,ENSMUSG00000051674,Dcun1d4,210.6751743,-0.82814838,0.777621593,-1.06497606,0.286886763,0.834877517
11026,ENSMUSG00000047842,Diras2,55.20899694,1.506322752,1.414729999,1.064742215,0.286992601,0.835047312
9668,ENSMUSG00000040624,Plekhg1,206.3236974,1.674799554,1.573653103,1.064274935,0.287204169,0.835524638
10896,ENSMUSG00000047030,Spata2,616.6179789,0.917577691,0.862350676,1.064042409,0.287309488,0.83569276
7340,ENSMUSG00000032567,Aste1,418.9310474,-0.941880984,0.885931244,-1.063153592,0.287712304,0.83594159
6196,ENSMUSG00000030064,Frmd4b,519.265243,-0.705262025,0.663433246,-1.063048964,0.287759747,0.83594159
6240,ENSMUSG00000030156,Cd69,3719.609051,-1.62818139,1.531624013,-1.063042481,0.287762687,0.83594159
1710,ENSMUSG00000019214,Chtf18,578.264384,0.760645783,0.715547097,1.063026859,0.287769771,0.83594159
4068,ENSMUSG00000025262,Fam120c,545.945582,-1.272588852,1.197338594,-1.062847935,0.287850917,0.83594159
11127,ENSMUSG00000048445,Ccdc57,377.195868,0.736436681,0.692980796,1.062708643,0.2879141,0.83594159
12256,ENSMUSG00000056476,Med12l,873.0102986,-1.102098712,1.037086561,-1.062687295,0.287923785,0.83594159
10418,ENSMUSG00000044150,Bclaf3,1911.091712,-0.724279984,0.681573441,-1.062658754,0.287936732,0.83594159
8245,ENSMUSG00000035851,Ythdc1,12985.85592,0.977980552,0.920493537,1.062452382,0.288030364,0.83594159
3352,ENSMUSG00000023089,Ndufa5,1045.031805,0.806618989,0.759238789,1.062404872,0.288051923,0.83594159
2657,ENSMUSG00000021624,Cd180,468.350692,0.680473206,0.640603445,1.062237818,0.288127736,0.83594159
660,ENSMUSG00000004897,Hdgf,10678.50904,0.653534641,0.6152657,1.062199049,0.288145332,0.83594159
7426,ENSMUSG00000032815,Fanca,726.6224949,0.650438805,0.612418827,1.062081661,0.288198615,0.83594159
973,ENSMUSG00000008167,Fbxw9,96.67624232,-1.322806498,1.245606293,-1.061978014,0.288245666,0.83594159
3295,ENSMUSG00000022964,Tmem50b,568.0305852,0.917113936,0.863813143,1.061704077,0.288370048,0.83594159
14351,ENSMUSG00000075296,Aldh3b2,41.67284905,3.496344885,3.293800734,1.061492533,0.288466124,0.83594159
3072,ENSMUSG00000022518,4930562C15Rik,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
6055,ENSMUSG00000029646,Cdx2,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
8170,ENSMUSG00000035506,Slc12a8,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
9958,ENSMUSG00000041809,Efhc1,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
16073,ENSMUSG00000087684,1200007C13Rik,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
16545,ENSMUSG00000092557,Gm8696,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
17104,ENSMUSG00000097445,Gm26631,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
17480,ENSMUSG00000100247,A530053M12Rik,4.803282479,-5.086276952,4.792322679,-1.061338581,0.288536058,0.83594159
6167,ENSMUSG00000030002,Dusp11,3738.818954,0.690100783,0.650559927,1.060779728,0.288790017,0.836477148
14675,ENSMUSG00000079111,Kdelr2,1761.282532,0.621984575,0.586437465,1.060615346,0.288864746,0.836477148
7174,ENSMUSG00000032254,Kif23,3272.961756,0.671055727,0.632766477,1.060510868,0.288912248,0.836477148
7414,ENSMUSG00000032766,Gng11,79.74568977,-2.108375742,1.988472852,-1.060298983,0.289008602,0.836477148
17941,ENSMUSG00000103146,Gm37745,78.81593336,-2.033763913,1.918176489,-1.060259014,0.28902678,0.836477148
1765,ENSMUSG00000019773,Fbxo5,1063.114471,0.739786875,0.697761256,1.060229225,0.289040329,0.836477148
12502,ENSMUSG00000058626,Capn11,34.59939296,1.735521197,1.636976314,1.060199333,0.289053924,0.836477148
3264,ENSMUSG00000022892,App,1465.716712,1.116539711,1.053433591,1.059905172,0.289187743,0.836662343
6657,ENSMUSG00000031150,Ccdc120,54.62440096,-1.580979537,1.492272009,-1.05944461,0.289397342,0.836662343
11936,ENSMUSG00000054027,Nt5dc3,305.9260261,-1.01575372,0.958805781,-1.059394655,0.289420083,0.836662343
3335,ENSMUSG00000023045,Soat2,71.74890814,1.098483542,1.036939958,1.059351155,0.289439886,0.836662343
2170,ENSMUSG00000020598,Nrcam,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
6575,ENSMUSG00000030889,Vwa3a,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
10259,ENSMUSG00000043102,Qrfp,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
10765,ENSMUSG00000046192,Iqub,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
12286,ENSMUSG00000056718,Gm13199,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
12661,ENSMUSG00000059912,Rpl21-ps6,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
13817,ENSMUSG00000071230,Npw,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
15760,ENSMUSG00000086191,Zfp652os,2.021725028,5.114747593,4.830682767,1.058804281,0.289688924,0.836662343
3412,ENSMUSG00000023805,Synj2,448.6342029,-0.950035884,0.897499862,-1.058535967,0.289811162,0.836877922
18058,ENSMUSG00000103572,Gm37115,263.5652478,1.110939396,1.049905386,1.058132866,0.289994872,0.83727091
12843,ENSMUSG00000061577,Adgrg5,24.13572536,3.72964396,3.525425234,1.057927403,0.290088541,0.837403845
17267,ENSMUSG00000097994,Gm26982,95.70215743,-0.983759886,0.930026333,-1.057776378,0.290157405,0.837465142
3508,ENSMUSG00000024056,Ndc80,1758.357137,0.61511597,0.581777325,1.057304821,0.290372494,0.837911747
965,ENSMUSG00000008028,1700008O03Rik,4.612596958,-5.02747792,4.755808225,-1.05712377,0.290455104,0.837911747
11967,ENSMUSG00000054304,D130007C19Rik,4.612596958,-5.02747792,4.755808225,-1.05712377,0.290455104,0.837911747
7037,ENSMUSG00000031949,Adat1,170.1131316,-0.856356568,0.810194081,-1.056977073,0.290522051,0.837921237
13311,ENSMUSG00000066009,Zfp987,109.1407103,-2.005138199,1.897174331,-1.056907721,0.290553704,0.837921237
4716,ENSMUSG00000026790,Odf2,3510.38903,0.663333491,0.627701418,1.05676596,0.290618413,0.837950226
6704,ENSMUSG00000031266,Gla,365.7415661,0.713780785,0.675595864,1.056520359,0.290730544,0.837950226
12976,ENSMUSG00000062661,Ncs1,182.317368,-1.971540322,1.866273079,-1.056405059,0.290783196,0.837950226
12210,ENSMUSG00000056116,H2-T22,1310.649115,-0.654783623,0.61990057,-1.056272013,0.290843958,0.837950226
6171,ENSMUSG00000030019,Fbxl14,1766.998689,-0.627145136,0.593894049,-1.055988248,0.290973584,0.837950226
8858,ENSMUSG00000038055,Dexi,77.89198463,-2.012575424,1.905937907,-1.055950153,0.290990989,0.837950226
109,ENSMUSG00000000811,Txnrd3,504.6932586,-1.180227994,1.117969584,-1.055688823,0.291110405,0.837950226
5444,ENSMUSG00000028420,Tmem38b,171.1243083,1.130618226,1.071085928,1.055581253,0.29115957,0.837950226
1092,ENSMUSG00000010307,Tmem86a,70.66845413,1.655747976,1.568704693,1.055487361,0.291202487,0.837950226
